,MOB,AOB,FRP,AON,ORBvl,ORBm,ORBl,TT,PL,ILA,AId,DP,AIv,MOs,ACB:Nucleus_accumbens,OT,MOp,CLA:Claustrum,ACAd,MS:Medial_septal_nucleus,NDB:Diagonal_band_nucleus,LSr:Lateral_septal_nucleus_rostral_(rostroventral)_part,GU,LSv:Lateral_septal_nucleus_ventral_part,SSp_m,SI:Substantia_innominata,ACAv,MEPO:Median_preoptic_nucleus,MPO:Medial_preoptic_area,BST,MA:Magnocellular_nucleus,FS:Fundus_of_striatum,LPO:Lateral_preoptic_area,CP:Caudoputamen,PVpo:Periventricular_hypothalamic_nucleus_preoptic_part,MPN,LSc:Lateral_septal_nucleus_caudal_(caudodorsal)_part,EPd:Endopiriform_nucleus_dorsal_part,PIR,SF:Septofimbrial_nucleus,TRS:Triangular_nucleus_of_septum,AAA:Anterior_amygdalar_area,SSp_ul,AD,PT:Parataenial_nucleus,SSp_n,SBPV:Subparaventricular_zone,NLOT,AHN,PVH,RCH:Retrochiasmatic_area,AIp,AV:Anteroventral_nucleus_of_thalamus,GPe:Globus_pallidus_external_segment,COAa,SSp_ll,RE:Nucleus_of_reuniens,SSs,PVT:Paraventricular_nucleus_of_the_thalamus,VISC,RT:Reticular_nucleus_of_the_thalamus,VAL:Ventral_anterior-lateral_complex_of_the_thalamus,IA:Intercalated_amygdalar_nucleus,GPi:Globus_pallidus_internal_segment,RH:Rhomboid_nucleus,LHA:Lateral_hypothalamic_area,CM:Central_medial_nucleus_of_the_thalamus,PAA,SMT:Submedial_nucleus_of_the_thalamus,EPv:Endopiriform_nucleus_ventral_part,LD:Lateral_dorsal_nucleus_of_thalamus,VMH,TU:Tuberal_nucleus,MEA,MD,VM:Ventral_medial_nucleus_of_the_thalamus,ARH:Arcuate_hypothalamic_nucleus,BMA,VPL,CL:Central_lateral_nucleus_of_the_thalamus,SSp_bfd,SSp_tr,IMD:Intermediodorsal_nucleus_of_the_thalamus,DMH,BLA,AUDd,COAp,PA:Posterior_amygdalar_nucleus,AUDv,APN:Anterior_pretectal_nucleus,AUDp,AMv:Anteromedial_nucleus_ventral_part,CA1,CEA,MH:Medial_habenula,SUM,AMd:Anteromedial_nucleus_dorsal_part,LH:Lateral_habenula,VPM,PO:Posterior_complex_of_the_thalamus,LA:Lateral_amygdalar_nucleus,STN:Subthalamic_nucleus,VPMpc:Ventral_posteromedial_nucleus_of_the_thalamus_parvicellular_part,PH:Posterior_hypothalamic_nucleus,SPFm:Subparafascicular_nucleus_magnocellular_part,SPA:Subparafascicular_area,PF:Parafascicular_nucleus,LP:Lateral_posterior_nucleus_of_the_thalamus,CA2,PVp:Periventricular_hypothalamic_nucleus_posterior_part,PMd:Dorsal_premammillary_nucleus,LGd,LGv,CA3,VISam,SPFp:Subparafascicular_nucleus_parvicellular_part,RSPv,NPC:Nucleus_of_the_posterior_commissure,ECT,MPT:Medial_pretectal_area,DG,MGm:Medial_geniculate_complex_medial_part,NOT:Nucleus_of_the_optic_tract,POL:Posterior_limiting_nucleus_of_the_thalamus,VTA:Ventral_tegmental_area,PERI,RSPd,SNc:Substantia_nigra_compact_part,RSPagl,TR,MGv:Medial_geniculate_complex_ventral_part,VISal,TEa,SNr:Substantia_nigra_reticular_part,ENTl,VISl,VISp,PRE,PAR,ENTm,Isocortex_VISa,Isocortex_VISrl,Isocortex_Primary_somatosensory_area_unassigned_layer_,Isocortex_VISli,Cerebellar_Cortex_Lingula_(I),CENT2:Lobule_II,CENT3:Lobule_III,"CUL4,_5:Lobules_IV-V",Cerebellar_Cortex_Declive_(VI),Cerebellar_Cortex_Folium-tuber_vermis_(VII),Cerebellar_Cortex_Pyramus_(VIII),Cerebellar_Cortex_Uvula_(IX),Cerebellar_Cortex_Nodulus_(X),Cerebellar_Cortex_Simple_lobule,ANcr1:Crus_1,ANcr2:Crus_2,Cerebellar_Cortex_Paramedian_lobule,Cerebellar_Cortex_Copula_pyramidis,Cerebellar_Cortex_Paraflocculus,Cerebellar_Cortex_Flocculus,Cerebellar_Nuclei_Fastigial_nucleus,Cerebellar_Nuclei_Interposed_nucleus,Cerebellar_Nuclei_Dentate_nucleus,VeCB:Vestibulocerebellar_nucleus,Medulla_,Pons_,Midbrain_
MH:Medial_habenula,0.0,1.2963579119744603e-06,4.8868618780800484e-05,2.9168053019425353e-06,0.001684051067707344,0.007865404926351762,0.0018440504163610874,3.0464410931399814e-05,0.013847716520927821,0.017852757142946603,3.88907373592338e-06,0.000167554260122699,0.01182262045286236,0.0040453344803325466,0.02228751912148434,0.0,8.49333678547167e-05,1.3611758075731833e-05,0.00048613225894434813,0.0,0.0,0.0,0.0,0.0,0.0,2.9168053019425353e-06,0.0024716242420843686,0.0,0.0,0.00038546206031084794,0.0,0.0,0.0,0.006778939496814639,0.0,0.0,0.0,0.0,5.5095211258914564e-05,0.0,0.0,0.0,0.0,0.00012474671160698453,0.0006689550232194912,0.0,0.0,0.0,0.0,5.185431647897841e-06,0.0,6.481789559872301e-07,7.779526567712656e-05,5.185431647897841e-06,0.0,0.001971237964552126,0.0005734469368847792,0.0,0.045497172377433295,0.0,0.016673955196865268,0.0003307790354090331,0.0,0.0,9.528230653012282e-05,3.2408947799361506e-07,0.0006517343761105424,0.0,0.0004429741761495248,0.0,0.00370353714282502,0.0,0.0,0.0,0.08851356489468223,0.0008550113148205608,0.0,0.0,0.0,0.0006913046934887059,0.0,0.0,0.006971412716243306,0.0,0.0,0.0,0.0,0.0,0.0,0.0026921222879113175,0.0,0.0006822981823716869,0.003898164814456101,0.0,0.11672197426479428,0.0,0.0002840096860160978,0.20582573377890218,0.0,0.0,0.0,0.0,1.6204473899680755e-06,0.0,2.9168053019425353e-06,0.0,0.03433152106903048,0.00013637507901592235,0.00016192809729745559,0.0,0.0,5.0376007281622876e-05,0.0031994591278631146,0.023556401715181523,0.0,1.4430267926157181e-05,0.00016062152866674288,0.007762908685716096,2.4630800327514743e-05,0.00024261632981439392,0.0241765033647972,0.0,0.0006257796386048694,1.9384450871105214e-06,6.942441816997234e-05,1.2963579119744603e-06,6.40335980686767e-05,0.0,0.00011435115230640249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026828522708705217,0.01057498522908839
SUM,0.0,0.0,4.342569568250179e-05,0.004495504495504495,1.8094039867709078e-06,0.00012665827907396354,0.0,6.151973555021086e-05,0.0009770781528562903,0.0004885390764281451,0.0006984299388935705,0.0002062720544918835,0.0008866079535177448,9.047019933854538e-06,0.0015578327310479668,0.0,0.0,0.0,0.0,0.007588749205197611,0.005770689148566248,0.008145714032171654,3.256927176187634e-05,0.0059712366943982294,0.0,0.0002583960597350615,3.256927176187634e-05,0.00010818326420902502,0.007058451792590359,0.0035613459860062285,0.0,0.0,0.0044949789745271475,0.0005708671542477399,0.0011565615750874132,0.011925111872804943,0.0,0.0,0.0001429429149549017,0.00021348214191227734,0.000480334819302624,0.0,0.0,0.00489558031421834,0.00014357694685252035,0.0,0.0003954794580456107,0.0,0.0031330905478237745,0.0017028660935443233,1.0834476812308715e-05,0.000844991661822014,0.033687725671363716,0.0,0.0,0.0,0.0022891554144595814,0.0,4.31874195862521e-05,0.00012123006711365082,0.0002392819642845045,0.00028314017573137,0.0,0.0,6.906764022639292e-05,0.029954611484906305,0.0003268713445308093,0.0,0.01808195402690629,0.0,0.0005002173251746722,0.0016752258221255584,0.005817321475237816,3.0826880780445767e-06,0.00025495331957833155,0.0033800451803322647,0.002711688877164489,0.0,0.0,1.3342633869517334e-05,0.0,0.0,2.1712847841250895e-05,0.006544834840397081,1.2619190962755576e-07,0.0,0.0,0.0011513411098495014,3.6188079735418156e-06,0.0,0.0,0.014278831672046173,0.0009505300071786122,1.0816449396647636e-07,9.97686739820023e-06,0.4854297663144435,0.06074316665342554,4.484202086320366e-05,0.0,0.0,1.8027415661079398e-07,0.0,0.0001723499212901055,0.0951875522389109,0.0006772164911255599,2.2714543732960035e-06,7.48298888905094e-05,0.0,4.6699218543310674e-05,0.0021658826269583993,0.04227648618827879,0.0,0.0,0.0037386887408600907,0.0,0.0,0.003505484205089103,4.3626345899812135e-06,0.0004306381488514761,0.0,0.03421573488369532,0.0,0.0,0.0,0.009661014376615802,3.075986777510543e-05,0.0071789157132252914,8.300066768861003e-05,0.0,0.0,0.0,0.0,6.875735149729449e-05,0.0004216746553778088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4612810804522533e-05,0.002694226234961163,0.022461661664485055
AMd:Anteromedial_nucleus_dorsal_part,0.0,2.3478482183537447e-06,0.0006024746527707073,1.6226471755142587e-05,0.011618325897180072,0.029088919446726275,0.00417250034290119,0.00024030630816882203,0.16202541223543104,0.05101197452849343,7.043544655061233e-06,0.005735919704792597,0.0010836056814282945,0.0017263136995241681,0.18449383611430703,1.9151573279742312e-06,8.90319178735089e-05,2.5716051837463686e-05,0.10650361604927804,5.283820527564574e-06,2.2223366355200078e-08,0.0005595107341203325,0.0,0.002056953133149666,0.0,0.00014822850367069877,0.6846058005453242,1.27597613018437e-05,0.000871399889506068,0.02594295240595865,0.0,0.0,8.47167551545168e-05,0.29809684708877016,0.0001298498840785102,0.0019040933323551468,0.0,0.0,0.000117840861151779,0.0,9.421318789694908e-07,0.0,0.0,0.012892670600586653,0.2787870245997037,0.0,2.2963961036156576e-05,0.0,0.0012231908033290364,0.0004355175978579994,0.00013170220291005563,1.1739241091768723e-06,0.1443231663584751,6.576460674513162e-05,0.0,0.0,0.08206078728002923,0.0,0.007977961442637462,0.0,0.13684343425793868,0.04550043426891551,1.5424714391564432e-05,2.2223366355200078e-08,0.000999480658271055,0.00049931128585724,0.004341659371444456,0.0,0.001248882812587739,0.0,0.0006646572530238737,0.00023761660220837283,0.0008447595772233206,0.000699045499529529,0.094819754246278,0.0030131221129652028,3.2805856867928736e-06,0.0013450538250992226,0.0,0.0019568665805070867,0.0,0.0,0.0004880271133741745,4.588986380955278e-06,0.005573574566119655,0.0,0.0,4.710659394847453e-06,0.0,1.3750707932280048e-07,0.0,0.13656900255866714,0.0006225502801535869,0.0015614365344597584,0.0004120192240554963,9.222697037408032e-07,0.5906082321907536,7.094930495256376e-05,0.0,0.0,4.1354497193237435e-06,0.0,2.934810272942181e-06,3.205720596737611e-06,5.361829233936325e-06,1.763979704444006e-07,4.166881191600014e-09,3.889089112160013e-08,0.0,2.8268123250276322e-05,0.00010745240931414402,9.421318789694908e-07,3.3003783932273374e-05,2.11334118859781e-05,0.0,0.0,0.07514866889572719,5.069705449780018e-07,4.460911614872114e-05,0.0,0.00041145440852108746,1.3889603972000048e-09,0.0,1.1111683177600039e-08,0.0,6.816548650293618e-06,0.001993565981318626,0.0,0.003227572512039782,0.0,7.083698025720025e-08,0.0,0.0,0.0,0.001143348924800616,0.0,0.0003789827153284955,0.01009161519112694,0.0005191199958870244,0.0005560340108885186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005070926625371934
LH:Lateral_habenula,0.0,6.049670255880814e-07,0.0007873991362183243,1.361175807573183e-06,0.005698229777117516,0.0032506282198302983,0.020851773347465116,1.4216725101319912e-05,0.012023730002069263,0.0073293959257667235,0.0015136039323098162,7.819198805725952e-05,0.006942974172413161,0.007987211456031264,0.003907126982930644,0.0,0.0001162412539974174,0.0002164499089333044,0.010033732452412401,0.0,0.0,0.0,0.0,0.0,0.0,1.361175807573183e-06,0.013796405084445063,0.0,0.0,5.463346338994295e-05,0.0,0.0,0.0,0.02533739614835568,0.0,0.0,0.0,0.0,2.571109858749346e-05,0.0,0.0,0.0,0.0,0.009279719047444143,0.0003776196600164478,0.0,0.0,0.0,0.0,2.4198681023523255e-06,0.0,3.024835127940407e-07,0.0023409333939127894,0.0002018321309848099,0.0,0.0,0.00020100029425164001,0.0,0.10098951660917459,0.0,0.03214661407038544,0.003948074911361526,0.0,0.0,4.446507638072398e-05,7.878141113327901e-07,9.671539739818078e-05,0.0,0.00023090788174593587,0.0,0.01221209119020962,0.0,0.0,0.0,0.2744389690918385,0.0018326291251598336,0.0,0.0,1.9512833115703716e-06,0.03849369006030506,0.0,0.0,0.0009791175260560501,0.0,0.0,0.0,0.0,0.0,0.0,0.00017253581216057499,0.0,0.0003951190067754836,0.032357362132218896,0.0,0.19898063368426233,0.0,0.0002246396945186979,0.6316362065336067,0.0,0.0,0.0,0.0,0.0008031907649448338,0.0,1.361175807573183e-06,1.5914308873394246e-06,0.07616935608404499,0.00040604248138001925,0.00015498345946441465,0.0,0.0,0.0,2.4468715179136087e-05,0.09302689546806348,0.0,2.8860535852314362e-05,0.00046883293440351,0.007416800414375077,1.1494373486173546e-05,6.2740295331118175e-06,0.13215562451841387,0.0,0.0,3.1370147665559087e-07,0.00013045687370401394,6.049670255880814e-07,0.0003832309244243672,0.0,0.0008524358626477277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005819064914101234,3.4229793612360195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01929054661208669,0.02648688737587175
VPM,0.0,0.0,5.832465916041264e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8810697986749413e-05,0.0,0.0,0.0019005352653286055,0.0,0.0,0.053764690481296507,0.0,0.00011398078011977324,0.0,0.0,0.0,0.025032038970251205,0.0,0.23508677120485125,6.817787126198466e-05,1.6282968588539036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.027778687709059235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14166860270898646,0.0,0.0,0.2335748797513414,0.0,0.0,0.0,0.0,0.0,4.860388263367719e-07,0.0,0.00014898366844691882,0.0,0.01099995512102826,0.0,0.3008875330770778,0.0,0.05442705654844216,0.07882864966222951,0.014741676766269574,0.0,2.71893759455591e-05,0.0,3.444669057764443e-05,8.221192168182557e-06,0.0,1.0206815353072212e-05,0.0,0.05734765459566197,0.0,0.0,0.0,0.0005559290708088543,0.003616738618667799,0.0,0.0,0.27398938126524636,0.003183629776381958,0.18141396817366592,0.002209493046540774,0.0,0.0,0.0,0.0008382316215318362,0.0,0.0,0.0,6.337730629856392e-05,7.973772048092056e-05,0.0,0.0,4.088627961738211e-06,0.0,0.0,0.0,0.0,2.1682116722067857,0.35082652288798644,0.0,3.138021960634076e-05,0.034645083812676954,2.9314202728290433e-07,4.860388263367719e-07,0.0,0.005136094791425025,0.01530656427551764,0.0,0.0,0.0,0.11453588056535305,3.819849973931905e-05,0.00756386779275634,7.099424351340447e-05,9.028774440313453e-06,0.0,2.3451362182632347e-07,0.0,0.0,0.0,2.9314202728290434e-08,0.0,6.449124600223896e-07,6.44451647415716e-06,0.0,0.00016825734208157002,1.4486083082453477e-05,0.0006784570245224597,0.0,0.0,0.005713042750509112,9.770615265413878e-07,0.0002125064383113435,0.0,0.0045298861390114615,0.045983376764803935,0.0,0.0,0.0,0.0006947399931109988,0.004178219880371209,0.18449399856470036,0.00015920539130628676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0519941909803305e-07,6.806757873509039e-05,0.0002448148760117787
PO:Posterior_complex_of_the_thalamus,0.0,0.0,6.649011144287042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006704419570489434,0.0,0.0,0.004596812744304195,0.0,0.0,0.0726338926471991,0.0,4.9055019292054306e-05,0.0,0.0,0.0,0.04274196276423246,0.0,0.12813139430878773,0.001943069330966563,7.007859898864901e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.06437276036342353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739119353282091,0.0,0.0,0.05750578451066446,0.0,0.0,0.0,0.0,0.0,0.0006931289949474606,0.0,0.0024955941337083867,0.0,0.03319233161026247,0.0,0.19813064469900765,0.0,0.0052138276949065775,0.0853080274535668,0.0029346132571702013,0.0,0.0007748972144484345,0.0,0.0009817306814628663,7.943180838823727e-07,0.0,0.00011635769502502324,0.0,0.04689277236369108,0.0,0.0,0.0,0.0006690277765836152,0.008394736147226026,0.0,0.0,0.09306647954553975,0.003319027673547822,0.10274925085826053,0.008686526086553386,0.0,0.0,0.0,0.004972215614976694,0.0,0.0,0.00042506940671020537,0.012505465990163837,0.00014873058722823264,0.0,0.0007063802911839687,0.000116525896909539,0.0,0.0,0.0,0.0,0.28558725906334037,2.318602902302882,0.0,0.0008943362587807118,0.0633484993740291,0.0,5.540842620239201e-06,0.0,0.017118453333747355,0.18936952946653515,0.0,0.0,0.0,0.0032568555121424633,3.1867719722972495e-05,0.004352574465815498,0.0006022612792862801,0.0,0.0,0.0,0.0002230974289288915,0.0,0.03331841071085157,0.0,0.0,0.0028835996588440355,3.495776907286171e-05,0.0,7.241455228827065e-05,0.0004078406391833865,0.0002919941624527042,0.0,0.0,0.004839304577270201,0.003601420268767919,0.0060564334918732894,0.0,0.005259674458394696,0.020765078922665534,0.0,0.0,0.0,0.0027498946898576147,0.0013536048888813342,0.10460441694740368,0.001320503021854886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006028557942996034
LA:Lateral_amygdalar_nucleus,0.0,0.0,0.0,0.000831617219057022,1.9255526205113965e-05,1.4719882546807315e-05,0.0,4.254015965905395e-05,0.0,0.0,0.00010402906661959344,8.543346627577432e-05,0.002377693625406633,0.0,0.001777647865456713,0.008963030076856721,0.0,0.0006361713441743156,0.0,0.0,2.9593154545428835e-05,0.0,0.0,0.0,0.0,0.006906060471943244,3.6991443181786044e-06,0.0,0.0,0.0005956556679954811,0.00019767413684483403,0.0012842719030065892,0.0002106400493556321,0.14968632119422132,0.0,0.0,0.0,0.0789672219584812,0.05195301314275009,0.0,0.0,0.003523033573685972,0.0,0.0,0.0,0.0,0.0,0.0028783219641675744,0.0,0.0,0.0,0.017880107114178694,0.0,0.010375200526248027,0.008094025411791148,0.0,0.0,0.0004690056460667112,0.0,7.398288636357209e-06,0.0,0.0,0.001944982092615156,0.0004563191650527571,0.0,6.792106410666398e-06,0.0,0.009023377461665972,0.0,0.013135315114714483,0.0,0.0,0.0,0.00494610085868331,0.00011282390170444744,0.0,0.0,0.021511271894919356,0.0,0.0,0.005982044210284981,0.0,0.0,0.0,0.1950631229204498,0.0,0.017008940034574566,0.0030736821495027915,0.0007195728746478016,0.0,0.0,0.0,0.0008584033084685935,0.03981750707265286,0.0,0.0,0.0,0.0,6.897141853922223e-06,0.00016553140449413335,1.6376778494691244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016841067278991102,0.0,0.0,0.0,0.0,0.023754786962493845,0.0,0.0,0.0,0.0,0.0,0.0,0.0016150700418008797,0.0,0.0,0.0,0.01322386988072543,0.0,0.0,0.024479272021733094,0.002292650676148548,0.028800047787407166,0.0,0.004378677492537686,0.0,4.0752638463998385e-05,0.002039327185598598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009692642024333163,1.5310061162719184e-05
STN:Subthalamic_nucleus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017840397481962318,0.0,0.0,0.0,0.00027115198827409864,0.0,0.0,0.0005874959745938804,7.531999674280518e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667705849990831e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026207946074407074,0.0,0.0,0.0,1.4980157766531868e-05,3.765999837140259e-06,0.0,0.0,0.0002597300912694198,0.0,0.0045194951194892875,0.0,0.009945031256105923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.765999837140259e-06,7.531999674280518e-06,0.003979976319861886,0.0,0.0,4.494047329959561e-05,0.0,0.0,0.013350449293966624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024342756370614284,0.0,0.0,0.0,0.003836459849441037,0.0,2.632007806896723e-05,0.0,5.742393810503883e-05,2.3611826479038166e-05,0.0007201607076106641,0.0,0.7059375291138003,0.0,0.00019224535800382563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005767360740114769,0.0,0.0005667493021671223,0.0,0.0,0.0,0.0,0.0,0.0,0.0017793173632472657,0.0,0.0,0.003975210198537393,0.0,0.0,0.0,0.0,0.0,0.07442370753371906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014670823399963323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002410239895769766,0.0035649676079604264,0.03073191051338176
VPMpc:Ventral_posteromedial_nucleus_of_the_thalamus_parvicellular_part,5.957195979206251e-06,1.1943199912011935e-05,0.0005356447474411214,6.4817895598723e-08,3.836821381208485e-05,0.00015048350330116144,0.00013330144769608984,6.651389688437373e-05,0.0010636985520590596,0.0005287209488874987,0.0059692987723225744,0.00022447071438877738,0.0009609758099495507,0.01979793338932877,1.1523181439772978e-07,0.0,0.05946113344756515,3.024835127940407e-07,1.9085269259623994e-06,0.0,0.0,0.0,0.18078874893753447,0.0,0.07127001272660698,6.4817895598723e-08,4.258256824558208e-05,0.0,0.0,7.057948631860949e-07,0.0,0.0,0.0,0.0005018712945779753,0.0,0.0,0.0,0.0,0.00015419833473409876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1523181439772978e-07,0.0,0.014829500269942982,0.0,4.8091886623839936e-05,0.0,0.0,0.008707016649304246,0.012133025258584238,0.0020763451847424044,0.004287875244804591,0.02745283615213353,0.006618207781501049,0.0,0.0,0.006814686816397286,0.00028675215326105894,0.03733238127434127,0.0,0.012895038959672483,0.0,0.0,0.0,0.0,0.0,0.010674864969628491,0.04671761266384028,0.0,0.0,0.01274391787635132,0.0007920488713984037,0.0,0.0,0.008463119672262154,0.0007822974008768817,0.0,0.0,0.0,0.0,3.872759410281592e-06,0.0,0.0,1.490811598770629e-06,3.93271561995654e-05,0.0,7.346028167855274e-07,0.0001689282132385576,2.0309607287599876e-06,0.0008028954834204396,0.033609257210371446,0.055717531633330035,0.0,0.0,0.3489355004398073,0.012105712390088471,0.00995645821858729,0.012146631168160183,0.16096643774809505,0.0,0.0,0.0,0.0002550078247981422,0.0,0.0,2.59271582394892e-07,0.0,0.000169606512890095,0.00019733883737718566,0.0,0.0004614057209418987,0.0,2.0516115195385257e-06,0.0,0.0,0.0,0.0,3.294726294099296e-05,0.00028215369647598235,0.0,0.0,0.0,0.0,0.0,7.358242879535025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH:Posterior_hypothalamic_nucleus,0.0,0.0,0.0012623942796599688,0.0,0.0023926061553486604,0.006586276596245848,0.00023224669299026258,0.0014122006382684365,0.02788857394227715,0.012855630597746718,0.016049180301026592,0.005310519313147982,0.023663099463536817,0.0002666906624392869,0.015264684813240486,0.00279529497089524,0.0,0.0,0.0023729674281812094,0.005068437687766564,0.003799714333739043,0.006439357407313651,0.0007399509988005239,0.005664675650819134,0.0,0.002791499276902709,0.002557617065773933,0.00019766231589670965,0.00860210918089396,0.009186158829405749,0.0,0.0003154402520565843,0.004098872820292894,0.024153349876557803,0.002141015309088123,0.01589034932160396,0.0,0.0,0.0049676397869169876,0.00014056746668167556,0.00031627680003377,1.9375500962659658e-07,0.0,0.003050063351578299,0.0005128619543537435,0.0,0.0009597723705826681,0.0,0.025228678701328368,0.004092963971851938,0.001932358343176779,0.019988707877989453,0.02757256234683699,0.0002404105570448792,0.0,0.0,0.012755216011011377,0.0,0.001961031703400428,0.002754262051090839,0.008176733277227339,0.00026026179004943475,0.0,1.7636883976952518e-05,0.00035760340317753813,0.06375385935894622,0.006998425244221738,0.0,0.025894496250013617,0.0,0.0004566945437263755,0.029096717193122054,0.016717328745886315,0.0003281448174995374,0.007670006170650531,0.08080572934674031,0.004932604875673518,0.0,7.839429665812952e-07,8.785466667604723e-06,0.0,0.0,0.0004988121921098136,0.3434136936198908,3.532744736391353e-05,0.0,0.0,0.0019915166794180704,8.221677764450265e-05,3.3069157456785974e-06,0.0,0.00691698934417226,0.0006848477804743484,0.00036383709950189684,0.00011000223082521899,0.09309835911517739,0.026696419574705765,0.00020919314534121854,0.0,0.0,0.00011786922308181573,3.3069157456785974e-06,0.013639180195446866,0.9604442543940526,0.013074179645729529,0.0003684400125642796,9.115118485122738e-05,2.7557631213988313e-06,3.0749133336616535e-05,0.0028140449105563473,0.07644458998116792,0.0,2.2046104971190648e-06,0.003161597367114146,0.0,3.2518004832506204e-05,0.011332654055010539,0.0009721793118671375,0.01119904982510523,0.0,0.028140257310800672,2.2046104971190648e-06,0.0,0.0,0.011163340755784982,0.0006988426099782725,0.017351181475519128,0.00010122268137924637,0.0,0.0,1.1023052485595324e-06,0.0,0.0017871077590798673,0.00043773607297332783,0.0,0.0,7.257709155945706e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4482203125002385e-05,0.0014720162686567562,0.02714620358191094
